0.008705	0.006492	0.311084	0.328741	0.457142	0.325000	0.014964	0.434972	0.105844	0.525586	0.024362	0.002200	0.001311	0.011712	0.392695	0.429473	0.497000	0.449424	0.474273	0.456361	0.449424	0.517243	0.472278	0.452395	0.351603	0.734583	0.402995	0.654753
-0.000481	0.000487	-0.180892	-0.152635	-0.085106	0.138213	0.086189	-0.269967	-0.020765	-0.264884	-0.002839	0.002190	-0.008980	-0.003621	0.612777	0.576885	0.839835	0.872138	0.632045	0.619871	0.510998	0.674366	0.606112	0.756760	0.753618	0.573464	0.521237	0.420676
0.005716	0.004388	0.048629	0.003831	0.218183	0.054053	-0.208487	0.035618	-0.323868	-0.282357	0.001706	-0.004831	0.000666	0.006290	0.468791	0.484505	0.255593	0.261923	0.465803	0.579081	0.574931	0.374491	0.474273	0.331812	0.476268	0.573464	0.401553	0.575664
-0.004003	-0.002114	-0.162404	-0.148284	-0.098362	0.071429	0.238108	-0.076708	0.325536	0.054062	0.005082	-0.004433	0.032200	-0.005231	0.568075	0.545623	0.561684	0.504250	0.600128	0.536933	0.338273	0.512497	0.251807	0.394126	0.527722	0.356176	0.513497	0.395799
-0.004247	-0.002274	0.070553	0.072396	-0.392405	-0.146495	0.022472	0.071362	0.003227	0.224778	0.005587	0.001334	-0.015201	-0.001089	0.412655	0.443986	0.321912	0.320821	0.448929	0.555767	0.687187	0.473275	0.746305	0.513747	0.566111	0.368886	0.828495	0.459837
-0.008850	-0.008955	0.071190	0.016775	-0.066667	-0.155174	-0.096202	0.154188	0.014348	0.016409	-0.003904	0.007055	-0.015015	-0.008215	0.409508	0.441519	0.572730	0.581273	0.371217	0.391741	0.522485	0.523982	0.501250	0.584676	0.572486	0.546119	0.326953	0.353658
0.002825	0.004068	-0.044776	0.062542	0.125000	0.057692	-0.127452	-0.277626	-0.188777	-0.187864	0.006121	0.004793	0.004355	0.002549	0.342314	0.343892	0.584191	0.519740	0.487003	0.414353	0.405645	0.566111	0.513747	0.506250	0.463316	0.712386	0.333811	0.516494
0.005299	0.005130	0.131565	0.167984	0.316456	0.185184	0.067856	0.164373	0.286718	0.361205	-0.005562	-0.003045	0.001312	0.005211	0.520738	0.539418	0.445715	0.583219	0.524979	0.527472	0.400112	0.392456	0.323442	0.421651	0.578837	0.652489	0.556754	0.557988
0.012741	0.011739	0.057030	0.043965	0.311258	0.227055	0.313947	0.379272	0.008622	0.086611	0.005562	-0.002186	-0.008326	0.013016	0.559960	0.556261	0.669959	0.762240	0.604201	0.615620	0.548844	0.555273	0.777127	0.679397	0.444233	0.408541	0.521237	0.675902
-0.002131	-0.005520	-0.181968	-0.308483	-0.207319	-0.233009	-0.149553	-0.340934	-0.140316	-0.386503	-0.006682	0.000438	-0.002672	-0.006720	0.674147	0.656785	0.591217	0.591217	0.689118	0.708477	0.807524	0.723922	0.509999	0.565619	0.572486	0.435610	0.409024	0.372385
-0.004558	-0.002316	-0.125566	-0.014263	-0.274508	0.000000	-0.043198	-0.226427	0.072470	0.014801	-0.005637	-0.004398	-0.002687	-0.002491	0.442012	0.391026	0.259225	0.109194	0.359393	0.285978	0.312813	0.290285	0.328054	0.278282	0.431435	0.518492	0.474771	0.437824
-0.008238	-0.008512	0.050901	-0.032365	0.063291	-0.187971	0.052567	0.247886	-0.058333	-0.046562	0.005637	-0.004882	-0.001619	-0.006846	0.403958	0.440779	0.371450	0.482257	0.382961	0.499000	0.452890	0.420676	0.581516	0.504000	0.444233	0.368886	0.474771	0.372385
-0.001066	-0.006947	-0.072025	-0.067764	-0.377049	-0.028571	0.025280	-0.363813	0.022261	-0.126727	-0.002811	0.000891	0.017395	-0.009297	0.349554	0.349099	0.549091	0.463067	0.520738	0.382725	0.555520	0.588314	0.428983	0.481259	0.572486	0.356176	0.487253	0.339393
-0.023276	-0.017076	0.252360	0.305593	-0.652174	-0.397260	-0.083847	0.450189	-0.039181	0.396589	0.011699	0.001334	-0.007230	-0.014533	0.459588	0.373086	0.432416	0.431189	0.403236	0.484755	0.528469	0.381544	0.522984	0.458843	0.476268	0.532454	0.697622	0.275279
0.000894	0.000289	-0.170977	-0.195502	0.466666	-0.023256	-0.088142	-0.326583	-0.052281	-0.344401	-0.002208	0.003540	0.005923	-0.001795	0.177701	0.246754	0.766204	0.837263	0.436347	0.364937	0.407816	0.665522	0.453881	0.670843	0.640146	0.546119	0.421163	0.450414
0.002259	-0.003873	0.340692	0.328116	0.120000	0.000000	0.140856	0.515716	0.036932	0.408520	0.004953	0.004390	0.017485	0.005650	0.490001	0.481259	0.297548	0.239942	0.529217	0.494250	0.417997	0.366329	0.444233	0.341864	0.482757	0.613726	0.575176	0.560699
0.007530	0.012448	-0.104132	-0.060833	0.263159	0.363636	0.026791	-0.076178	0.056747	-0.025742	0.003819	0.005217	0.004152	0.005462	0.510498	0.420676	0.896135	0.908960	0.512248	0.499000	0.634136	0.768525	0.534694	0.699727	0.566111	0.639686	0.704121	0.558974
-0.014948	-0.014200	-0.288942	-0.308944	-0.600000	-0.285714	-0.193452	-0.568096	-0.101975	-0.341114	0.002169	0.003878	0.001127	-0.015594	0.590492	0.655883	0.310239	0.367955	0.541901	0.611115	0.529964	0.437577	0.560206	0.480011	0.553544	0.664854	0.556754	0.264638
0.015167	0.011856	0.313039	0.277475	0.612903	0.218750	0.234503	0.641627	0.132088	0.427302	0.006985	0.005548	-0.009084	0.015688	0.268548	0.282519	0.176245	0.123901	0.423847	0.405163	0.316047	0.249927	0.391026	0.328274	0.534197	0.626914	0.519740	0.699097
-0.009625	-0.004594	-0.245776	-0.267470	-0.282052	-0.068493	-0.193366	-0.456614	-0.079508	-0.488382	0.014721	0.004647	-0.006149	-0.007623	0.695720	0.647256	0.849412	0.841709	0.579568	0.565128	0.726513	0.816528	0.638994	0.734388	0.591217	0.677215	0.395560	0.365864
0.008216	0.009208	0.025352	0.052221	0.363637	0.139240	-0.053981	-0.079798	-0.060025	0.027079	0.005667	0.005437	0.000773	0.007341	0.335815	0.409750	0.192943	0.163283	0.453138	0.475270	0.301324	0.231475	0.407092	0.244530	0.680702	0.652489	0.431680	0.586375
-0.012825	-0.015334	-0.080922	-0.205358	-0.463415	0.081632	0.095000	0.153156	0.047567	-0.040773	-0.004632	-0.000833	-0.010797	-0.011759	0.600368	0.612302	0.528718	0.559714	0.567093	0.551071	0.454377	0.473275	0.437824	0.506500	0.578837	0.677215	0.515245	0.311096
0.010784	0.009671	0.170242	0.339274	0.463415	0.123966	0.069802	0.062842	-0.014416	0.251275	-0.000517	0.005387	-0.001317	0.005851	0.294630	0.268548	0.414595	0.299643	0.419701	0.536933	0.580542	0.554285	0.544383	0.486253	0.450414	0.477016	0.379423	0.563653
-0.002682	-0.000095	-0.114943	-0.176010	-0.200000	-0.096773	-0.136566	-0.144952	0.018987	-0.192764	0.007194	-0.003309	0.007460	0.002252	0.636221	0.617275	0.691470	0.841709	0.579568	0.569791	0.569546	0.527223	0.483007	0.593149	0.502000	0.677215	0.490251	0.510748
0.008378	0.008426	0.040831	0.100995	0.166667	0.138460	0.078253	0.055676	0.016551	0.223126	-0.008230	0.006595	-0.007460	0.005882	0.435855	0.475520	0.361006	0.269729	0.457354	0.442259	0.370983	0.440533	0.516993	0.421895	0.597486	0.395082	0.593149	0.565374
0.001584	-0.002636	-0.187056	-0.133237	-0.018182	-0.027775	0.053712	-0.310828	0.028018	-0.198290	0.002070	0.002451	-0.003307	-0.002445	0.603483	0.602047	0.546862	0.625978	0.533450	0.583705	0.568811	0.520239	0.515245	0.590250	0.406368	0.712386	0.417997	0.440286
-0.003736	-0.004773	-0.134362	-0.149514	-0.459459	-0.176472	-0.087120	-0.088177	-0.060205	-0.384170	0.015760	0.006478	-0.005606	-0.001921	0.501000	0.437331	0.320386	0.337825	0.495500	0.480011	0.553791	0.407816	0.528718	0.415081	0.534197	0.587102	0.467048	0.448187
-0.010197	-0.006972	0.133406	0.071049	0.285713	-0.240507	-0.009205	0.234286	0.031245	0.312098	0.003988	0.011924	0.004144	-0.008687	0.419214	0.406368	0.404440	0.361237	0.428004	0.400592	0.413382	0.483007	0.433153	0.405163	0.697200	0.712386	0.441026	0.351831
-0.015383	-0.014342	0.195620	0.168726	-0.636364	-0.304347	-0.019315	0.186441	-0.091091	0.076496	-0.005994	0.009724	0.011319	-0.013501	0.328054	0.376132	0.595078	0.559714	0.533450	0.409750	0.490751	0.552308	0.530213	0.566602	0.559714	0.843565	0.553791	0.292971
0.003997	-0.000995	0.248401	0.225313	0.272728	0.360000	0.102451	0.365665	0.072389	0.331117	-0.006067	0.002306	0.012212	0.005314	0.266980	0.283940	0.688690	0.678307	0.440533	0.432907	0.482257	0.562915	0.408783	0.522235	0.431435	0.803292	0.635758	0.553791
0.006998	0.013175	-0.251479	-0.236784	0.263157	0.209302	-0.172077	-0.408934	-0.094090	-0.348555	0.003548	0.007988	-0.009876	0.006258	0.535192	0.462819	0.832437	0.818913	0.512248	0.583705	0.595319	0.717886	0.567338	0.659260	0.431435	0.587102	0.648625	0.568320
-0.015321	-0.018281	-0.202852	-0.157895	-0.411765	-0.424658	0.114938	-0.164393	-0.017741	-0.093509	0.008513	-0.011837	-0.023873	-0.020184	0.579812	0.661503	0.165481	0.170512	0.520738	0.583705	0.349554	0.265807	0.409508	0.332034	0.553544	0.765846	0.388173	0.221146
0.013775	0.016077	0.208496	0.247199	0.583334	0.461538	0.070380	0.230407	0.140866	0.354832	-0.002988	-0.001161	0.008354	0.017924	0.269335	0.241404	0.307464	0.332256	0.470036	0.356176	0.594114	0.448187	0.482757	0.470783	0.616094	0.154074	0.250866	0.719503
-0.002718	-0.003423	0.076367	0.052214	-0.085714	0.008696	-0.040334	0.104686	-0.041126	-0.038513	-0.012133	0.002318	-0.001606	-0.004193	0.671946	0.696566	0.698886	0.770122	0.558728	0.663515	0.569301	0.577617	0.630416	0.641987	0.469787	0.463067	0.600608	0.416538
-0.004302	-0.003974	-0.243054	-0.329985	-0.280001	-0.288889	-0.159111	-0.394202	-0.083038	-0.350399	0.012133	0.008031	-0.027265	-0.003078	0.436347	0.427759	0.599648	0.582246	0.487003	0.503750	0.457354	0.548596	0.454377	0.477515	0.357553	0.587102	0.487253	0.432662
-0.005265	-0.005304	0.238826	0.225537	0.099999	0.030304	0.152455	0.300816	0.015426	0.227416	0.001496	0.001137	-0.011745	-0.004487	0.413625	0.420188	0.247871	0.155513	0.470036	0.378246	0.366096	0.357094	0.420676	0.366329	0.657686	0.765846	0.230410	0.413140
-0.001922	-0.003210	-0.275342	-0.185245	-0.571428	-0.259260	-0.061970	-0.309755	0.098594	-0.294564	0.006432	-0.012261	-0.004367	-0.004427	0.400592	0.402274	0.747628	0.729483	0.507999	0.508499	0.625744	0.595319	0.510998	0.571751	0.527722	0.546119	0.380836	0.414595
0.002649	0.003076	0.359186	0.289511	0.666667	0.402985	0.123365	0.537095	0.008323	0.511607	0.006351	-0.003894	-0.010041	0.005453	0.448681	0.431925	0.228818	0.299013	0.465803	0.432907	0.442012	0.401793	0.593391	0.408783	0.591217	0.146916	0.459340	0.554779
